node_id:ID,name
a11407,"Pearson, Edmund Lester"
a11408,"Wentworth, Patricia"
a11409,"Bowen, Marjorie"
a11410,"Lawrence, William R."
a11411,"Morton, John Maddison"
a11412,"Sanders, Helen Fitzgerald"
a11413,"Hammond, Christine M. Demain, active 1886-1910"
a11414,"Barcynska, Countess (Hélène)"
a11415,"Scott, Evelyn"
a11416,"O'Brien, Henry"
a11417,"Aubrey, John"
a11418,"Evers, Maude Martin"
a11419,"Moir, George"
a11420,"Bogue, Benjamin Nathaniel"
a11421,"Dennistoun, James"
a11422,"Bennett, Henry Holcomb"
a11423,"Parkes, William Theodore"
a11424,"Finberg, A. J. (Alexander Joseph)"
a11425,"Bloomfield, Edward"
a11426,"Emerton, J. H. (James Henry)"
a11427,"Prothero, Rowland E. (Rowland Edmund), Baron Ernle"
a11428,"Curl, Mervin James"
a11429,"Dale, Horace C."
a11430,"Woodward, Henry"
a11431,"Jewitt, Llewellynn Frederick William"
a11432,"Burgoyne, Arthur Gordon"
a11433,"Kirkham, Stanton Davis"
a11434,"Ball, C. J. (Charles James)"
a11435,"Lardner, Dionysius"
a11436,"Merry, William L. (William Lawrence)"
a11437,"Williams, J. (John)"
a11438,"Hastings, Thomas"
a11439,"National Research Council (U.S.). Ad Hoc Panel on On-line Computers in Nuclear Research"
a11440,"Gasquet, Francis Aidan"
a11441,"Rosenberg, C. G. (Charles G.)"
a11442,"Hervey, Thomas K."
a11443,"McIlhenny, Loyce J."
a11444,"Watson, John, F.L.S."
a11445,"Stigand, Isobella S. E."
a11446,"Friendship Club (Madison, Wisconsin)"
a11447,"Eaton, Arthur Wentworth Hamilton"
a11448,"Bierman, Agnes"
a11449,"Brady, Mathew B."
a11450,"Curtis, T. D. (Thomas Day)"
a11451,"Paget, Stephen"
a11452,"Beerbohm, Julius"
a11453,"Chapman, R. W. (Robert William)"
a11454,"Black, David"
a11455,"Irby, Augustus Henry"
a11456,"Newmark, Harris"
a11457,"Williams, Henry Llewellyn"
a11458,"Webb, Wilfred Mark"
a11459,"Hunter, William C."
a11460,"Creighton, Charles"
a11461,"Norton, Carol"
a11462,"Kirkland, Winifred Margaretta"
a11463,"Wilson, Patten"
a11464,"Smyth, Clifford"
a11465,"Douglas, Alfred Bruce"
a11466,"Rusling, James Fowler"
a11467,"Thatcher, Oliver J. (Oliver Joseph)"
a11468,"Blyth, Alexander Wynter"
a11469,"Mackall, Lawton"
a11470,"Mau, August"
a11471,"Jackson, John"
a11472,"Houdini, Harry"
a11473,"Lala, Ramon Reyes"
a11474,"Lindlahr, Henry"
a11475,"Michie, Alexander"
a11476,"Westhofen, W. (Wilhelm)"
a11477,"Coward, T. A. (Thomas Alfred)"
a11478,"Roche, Arthur Somers"
a11479,"Terry, Milton Spenser"
a11480,"Rath, E. J."
a11481,"Le Blond, Aubrey, Mrs."
a11482,"Ryan, John A. (John Augustine)"
a11483,"Hubbard, Alice"
a11484,"Pennsylvania. General Assembly. Committee Appointed to Investigate the Railroad Riots in July, 1877"
a11485,"Martin, Annie, Mrs."
a11486,"Hutten zum Stolzenberg, Betsey Riddle, Freifrau von"
a11487,"Gregory, Dorothy Lake"
a11488,"Huntley, Florence"
a11489,"Clay, John Wood"
a11490,"Hanshew, Mary E."
a11491,"Riggs, Stephen Return"
a11492,"Waller, John Augustine"
a11493,"Setzer, Henry W."
a11494,"Gookin, Frederick W."
a11495,"Bryce, Charles, Mrs."
a11496,"Merchant, Ella"
a11497,"Wait, Frona Eunice"
a11498,"Buist, Robert"
a11499,"Ray, T. B. (T. Bronson)"
a11500,"Curon, L. O."
a11501,"Beaume, Georges"
a11502,"Burke, L., Mrs."
a11503,"Lewis, Theodore Hayes"
a11504,"Harris, T. M. (Thomas Mealey)"
a11505,"White, Michael"
a11506,"Haddock, Frank C. (Frank Channing)"
a11507,"Prater, Ernest"
a11508,"Linscott, Herbert B., Mrs."
a11509,"Colbourne, Elizabeth"
a11510,"Weale, W. H. James (William Henry James)"
a11511,"Grolier Club"
a11512,"Pena, Carlos María de"
a11513,"Durant, Will"
a11514,"Kelsey, Charles E."
a11515,"Laymon, Hermon Basil"
a11516,"Baughan, Rosa"
a11517,"Dana, Charles A. (Charles Anderson)"
a11518,"Kouns, Nathan C. (Nathan Chapman)"
a11519,"Hess, Walter Léon"
a11520,"Centennius, Ralph"
a11521,"Menpes, Mortimer"
a11522,"Matz, B. W. (Bertram Waldrom)"
a11523,"Wylie, Philip"
a11524,"Ashby-Sterry, J. (Joseph)"
a11525,"Poyntz, Albany"
a11526,"Dye, Eva Emery"
a11527,"Plotinus"
a11528,"Guthrie, Kenneth Sylvan"
a11529,"Walker, William"
a11530,"Parker, Gray"
a11531,"Hartmann, George"
a11532,"Whittles, Thomas D. (Thomas Davis)"
a11533,"Taylor, Ann"
a11534,"Hardy, Paul"
a11535,"Holtzapffel, John J. (John Jacob)"
a11536,"Van Rensselaer, John King, Mrs."
a11537,"Telford, Emma Paddock"
a11538,"Edgell, Edmund Verney Wyatt"
a11539,"Williams, Alexander"
a11540,"Stow, John"
a11541,"Rowlandson, Thomas"
a11542,"Brown, J. Randolph"
a11543,"Whishaw, Frederick"
a11544,"McKnight, George Harley"
a11545,"Holdich, Thomas Hungerford, Sir"
a11546,"Hanson, Charles Lane"
a11547,"Salzman, L. F. (Louis Francis)"
a11548,"Lillie, R."
a11549,"Barrett, S. A. (Samuel Alfred)"
a11550,"Rowland, Dunbar"
a11551,"Jones, W. Henry"
a11552,"Estabrooke, Edward M."
a11553,"Hemmeon, Joseph Clarence"
a11554,"Bentham, Jeremy"
a11555,"Fleagle, Fred K."
a11556,"Boykin, Anne"
a11557,"Rangachari, K."
a11558,"Watkins, Walter Kendall"
a11559,"Turner, Percy Moore"
a11560,"Sumner, Margaret L."
a11561,"Frankland, Grace C."
a11562,"Roarke, Jesse"
a11563,"Ross, J. Elliot (John Elliot)"
a11564,"Herrick, Christine Terhune"
a11565,"Cross, J. W. (John Walter)"
a11566,"Anderson, Karen"
a11567,"Gaffer Black Beard"
a11568,"La Varre, William"
a11569,"Graetz, Heinrich"
a11570,"Gaster, Moses"
a11571,"Knight, Francis A. (Francis Arnold)"
a11572,"Valentine, M. (Milton)"
a11573,"Goddard, Henry Herbert"
a11574,"Barrett, Eaton Stannard"
a11575,"Crompton, Edna"
a11576,"Barton, George A. (George Aaron)"
a11577,"Campbell, C. A."
a11578,"White, Herbert Thirkell, Sir"
a11579,"Travis, Stuart"
a11580,"Louise, Princess of Belgium"
a11581,"Boylan, Thomas"
a11582,"Curtis, John Charles"
a11583,"Lennox, William Pitt, Lord"
a11584,"Bercovici, Konrad"
a11585,"Turnbull, Arthur"
a11586,"Brown, Thomas"
a11587,"Coleridge, Christabel R. (Christabel Rose)"
a11588,"Paton, J. Noël (Joseph Noël), Sir"
a11589,"Stobart, M. A. (Mabel Annie)"
a11590,"Gunston, W."
a11591,"Bone, Herbert A."
a11592,"Tarrant, Percy"
a11593,"Tilden, J. H. (John Henry)"
a11594,"Wright, Thomas"
a11595,"Peard, Frances Mary"
a11596,"Parsons, Frances Theodora"
a11597,"Coker, R. E. (Robert Ervin)"
a11598,"Vogt, Harry V."
a11599,"Clontz, J. (Jerry)"
a11600,"Wyman, L. P. (Levi Parker)"
a11601,"New York State College of Agriculture"
a11602,"Wimberly, C. F. (Charles Franklin)"
a11603,"Alexander, James W. (James Waddel)"
a11604,"Green, Charles"
a11605,"Dickinson, Edward"
a11606,"Muñoz Escámez, José"
a11607,"Cummings, William Hayman"
a11608,"Hoenshel, Elmer U. (Elmer Ulysses)"
a11609,"Young, Jennie J."
a11610,"Forbes, Robert"
a11611,"Gummere, Francis Barton"
a11612,"Morrey, Charles Bradfield"
a11613,"Funck-Brentano, Frantz"
a11614,"Ridgway, John L."
a11615,"Sutton, Jeff"
a11616,"Emmons, Samuel B. (Samuel Bulfinch)"
a11617,"McMurry, Lida B. (Lida Brown)"
a11618,"MacDonald, Elizabeth Roberts"
a11619,"Elmendorf, Dwight L. (Dwight Lathrop)"
a11620,"Sherer, Moyle"
a11621,"Walker, Rowland"
a11622,"Foster, James H."
a11623,"Spencer, Edward"
a11624,"Sturt, Charles"
a11625,"Le Rossignol, James Edward"
a11626,"Maintenon, Madame de"
a11627,"Evans, E. P. (Edward Payson)"
a11628,"Sindelar, Joseph C. (Joseph Charles)"
a11629,"Humperdinck, Engelbert"
a11630,"René, J. Adelard (Joseph Adelard)"
a11631,"Brill, Ethel C. (Ethel Claire)"
a11632,"Searle, Alfred B. (Alfred Broadhead)"
a11633,"MacLaren, Gordon"
a11634,"Lucas, Joseph"
a11635,"Sowerby, G. B. (George Brettingham)"
a11636,"Ridge, Lola"
a11637,"Newton, Thomas Wodehouse Legh, Baron"
a11638,"Durand, Guillaume"
a11639,"Houston, Edwin J. (Edwin James)"
a11640,"Miller, Joe"
a11641,"Star, S. K."
a11642,"Childs, Thomas S. (Thomas Spencer)"
a11643,"Alfriend, Frank H. (Frank Heath)"
a11644,"Stone, J. M. (Jean Mary)"
a11645,"Randolph, Sarah N. (Sarah Nicholas)"
a11646,"Pape, Eric"
a11647,"Giacomelli, Hector"
a11648,"Lamson, J. (Joseph)"
a11649,"Sheppard, W. Crispin (William Crispin)"
a11650,"Lee, Frederick George"
a11651,"Pissarro, Lucien"
a11652,"Huntington, George S. (George Sumner)"
a11653,"Shea, Cornelius"
a11654,"Sambourne, Linley"
a11655,"Llull, Ramon"
a11656,"Prichard, Hesketh Vernon Hesketh"
a11657,"Drake, James, active 1825"
a11658,"Wright, Mary M.‏ (Mary Mason)"
a11659,"Wiener, Leo"
a11660,"Adcock, K. J."
a11661,"Scott, C. Rochfort‏ (Charles Rochfort)"
a11662,"Cook, D. J.‏ ‎(David J.)"
a11663,"E. &amp; F. N. Spon"
a11664,"Henry, E. A."
a11665,"Youmans, William Jay"
a11666,"Marlitt, E. (Eugenie)"
a11667,"Dargent, Yan"
a11668,"Schultz, James Willard"
a11669,"Symington, James Ayton"
a11670,"Van Horn, Lucretia"
a11671,"Townsend, Pauline D."
a11672,"Jahn, Otto"
a11673,"Lyman, Henry M. (Henry Munson)"
a11674,"Forbes, S. Russell"
a11675,"Jones, Walter"
a11676,"Culin, Stewart"
a11677,"Pierson, William Whatley, Jr."
a11678,"O'Brien, Harriet"
a11679,"Law, Ernest"
a11680,"Reynolds, Sidney H. (Sidney Hugh)"
a11681,"Sheridan, Frances Chamberlaine"
a11682,"Miller, John Ormsby"
a11683,"Zielinska, Marie H. de"
a11684,"Rice, James"
a11685,"Carter, Mary Elizabeth"
a11686,"Newte, Horace W. C. (Horace Wykeham Can)"
a11687,"Leonardo de Argensola, Bartolomé"
a11688,"Baillie-Grohman, F. (Florence)"
a11689,"Dexter, Timothy"
a11690,"Zorn, Anders"
a11691,"Little, Archibald, Mrs."
a11692,"Hall, John H."
a11693,"Bowman, Anne, active 19th century"
a11694,"Norway, Hamilton, Mrs."
a11695,"Webb, Sidney"
a11696,"Kendrick, A. F. (Albert Frank)"
a11697,"Morris, Margaretta"
a11698,"Coppinger, R. W. (Richard William)"
a11699,"McDowall, Stewart Andrew"
a11700,"Morley, Sylvanus Griswold"
a11701,"Newman, Edward"
a11702,"Donelan, A. M."
a11703,"Bagehot, Walter"
a11704,"Maire, F. (Frederick)"
a11705,"Machen, J. Gresham (John Gresham)"
a11706,"Cruikshank, Robert"
a11707,"Cuffe, Paul"
a11708,"Mendel, Florence Emma Voigt"
a11709,"United States. Army. Signal Corps"
a11710,"Routledge, C. F. (Charles Francis)"
a11711,"Wesselhoeft, Selma"
a11712,"Brereton, Cloudesley"
a11713,"William II, German Emperor"
a11714,"Sanborn, F. B. (Franklin Benjamin)"
a11715,"Bond, Francis"
a11716,"Boyd, James Oscar"
a11717,"Curtis, Herbert Pelham"
a11718,"Banks, Louis Albert"
a11719,"Paxton, J. D. (John D.)"
a11720,"Satow, Ernest Mason"
a11721,"Hahn, Emily"
a11722,"Russell, John Russell, Earl"
a11723,"Morrison, A. J. W. (Alexander James William)"
a11724,"Bruce, Edwin M."
a11725,"De Laurence, L. W. (Lauron William)"
a11726,"Graves, Lydia M."
a11727,"Sutcliffe, Halliwell"
a11728,"MacLane, Mary"
a11729,"Hinton, A. Horsley (Alfred Horsley)"
a11730,"Barlow, A. R. (Albert Rowe)"
a11731,"Mackenzie, R. Shelton (Robert Shelton)"
a11732,"Murdoch, John"
a11733,"Mitchell, Lebbeus"
a11734,"Pryor, Sara Agnes Rice"
a11735,"Smith, Norman Kemp"
a11736,"Foster, Edwin W."
a11737,"Spence, William"
a11738,"Wilder, Gerrit Parmile"
a11739,"Acland, Charles"
a11740,"Conder, C. R. (Claude Reignier)"
a11741,"Stevens, Hazard"
a11742,"Thayer, Alexander Wheelock"
a11743,"Stredder, Eleanor"
a11744,"Macalister, Alex. (Alexander)‏"
a11745,"Wheeler, Charles G. (Charles Gardner)"
a11746,"Whymper, Charles"
a11747,"Markham, Albert Hastings, Sir"
a11748,"McKinney, Kate Slaughter"
a11749,"Merrick, Leonard"
a11750,"Wilson, Harriette"
a11751,"Knight, Sherwood Sweet"
a11752,"Hudson's Bay Company"
a11753,"Kellogg, Paul Underwood"
a11754,"Pitrat, John Claudius"
a11755,"Harland, Robert O."
a11756,"Roche, James Jeffrey"
a11757,"Petersen, Louis Christian"
a11758,"Meister, Charles E."
a11759,"Woodberry, R. C."
a11760,"Martyn, Charles"
a11761,"Pulitzer, Ralph"
a11762,"Williams, C. F. Abdy (Charles Francis Abdy)"
a11763,"Seymour, St. John D. (St. John Drelincourt)"
a11764,"Dall, Caroline Wells Healey"
a11765,"Harris, Willis Overton"
a11766,"Wit, Augusta de"
a11767,"Gauss, Christian"
a11768,"Douglas-Irvine, Helen"
a11769,"Bernard, W. D.‏ (William Dallas)‏"
a11770,"Love, Harold"
a11771,"Los Rios, R. de‏ (Ricardo)"
a11772,"Fitzgerald, F. Scott (Francis Scott)"
a11773,"Denikin, Anton Ivanovich"
a11774,"Crooke, William"
a11775,"Porter, Horace"
a11776,"Lichtenstein, Alfred"
a11777,"Austin, Cyril F."
a11778,"Franklin, Josephine"
a11779,"Luna, Juan de"
a11780,"Levine, Robert"
a11781,"Forwood, William Bower, Sir"
a11782,"Jones, William, F.S.A."
a11783,"Widgery, Alban G. (Alban Gregory)"
a11784,"White, Mary"
a11785,"Bridges, Thomas, active 1759-1775"
a11786,"Seebohm, Frederic"
a11787,"Sisam, Kenneth"
a11788,"Tolkien, J. R. R. (John Ronald Reuel)"
a11789,"Day, Thomas Fleming"
a11790,"Hamilton, Mary, Lady"
a11791,"Say, Thomas"
a11792,"Judson, Isabella Field"
a11793,"Macquoid, Katharine S. (Katharine Sarah)"
a11794,"Dacre, Barbarina, Lady"
a11795,"Ballin, I. T."
a11796,"Stubbs, Charles William"
a11797,"Starr, Ida May Hill"
a11798,"Pike, Zebulon Montgomery"
a11799,"Bruce, J. Mitchell (John Mitchell)"
a11800,"Clark, Louise"
a11801,"Ross, Charles H. (Charles Henry)"
a11802,"Muther, Richard"
a11803,"Scannell, Edith"
a11804,"Greener, William"
a11805,"Wray, W. Fitzwater"
a11806,"Reveirs-Hopkins, A. E. (Alfred Edward)"
a11807,"Bowen, Clarence Winthrop"
a11808,"Sedgwick, Ellery"
a11809,"Hutchinson, H. N. (Henry Neville)"
a11810,"Berry, Berry F."
a11811,"Prothero, John K. (John Keith)"
a11812,"Thompson, C. J. S. (Charles John Samuel)"
a11813,"Dircks, Henry"
a11814,"Reach, Angus B. (Angus Bethune)"
a11815,"Vertot, abbé de"
a11816,"Bewick, John"
a11817,"Boston Philatelic Society"
a11818,"Sims, John"
a11819,"Liszt, Franz"
a11820,"Stephenson, James H."
a11821,"Dry, Wakeling"
a11822,"Hart-Davis, H. V."
a11823,"Ely, Wilmer M. (Wilmer Mateo)"
a11824,"Baumhoff, Martin A."
a11825,"Bethune, John Elliot Drinkwater"
a11826,"Fulton, Edwin Giles"
a11827,"Taylor, Henry Osborn"
a11828,"Torpey, Dorothy Margaret"
a11829,"Day, Samuel Phillips"
a11830,"Sturgess, J. (John)"
a11831,"Cowan, John Pryor"
a11832,"Partington, S. W."
a11833,"Hullah, Annette"
a11834,"Cuniberti, Julia Lovejoy"
a11835,"Sillem, Charles"
a11836,"Tuckerman, Henry T. (Henry Theodore)"
a11837,"Rule, Philip M."
a11838,"Bartlett, Alden Eugene"
a11839,"Keese, William L. (William Linn)"
a11840,"Persons, Helen M."
a11841,"Babcock, Kendric Charles"
a11842,"Jackson, Thomas Wright"
a11843,"Beard, Sidney Hartnoll"
a11844,"Ellis, Leigh"
a11845,"MacGillivray, Evan James"
a11846,"Arnold, Augusta Foote"
a11847,"Carpenter, J. Estlin (Joseph Estlin)"
a11848,"Holmes, Lewis"
a11849,"Marr, J. E. (John Edward)"
a11850,"Copland, John"
a11851,"S., A. P. I. (Samuels, Arthur Purefoy Irwin)"
a11852,"Dow, George Francis"
a11853,"Niven, Frederick"
a11854,"Stopes, Marie Carmichael"
a11855,"Knight, Landon"
a11856,"Dale, Alan"
a11857,"Chandler, Izora C."
a11858,"Devon, James"
a11859,"Forbes, Henry O. (Henry Ogg)"
a11860,"Havell, H. L. (Herbert Lord)"
a11861,"Kempt, Robert"
a11862,"Lang, John"
a11863,"Haynes, Williams"
a11864,"Gaskell, Walter Holbrook"
a11865,"United States. Warren Commission"
a11866,"Pitt-Rivers, Augustus Henry Lane-Fox"
a11867,"Massinger, Philip"
a11868,"Leach, Orville Livingston"
a11869,"Hauksbee, Francis"
a11870,"Munsell, Joel"
a11871,"Ennis, Luna May"
a11872,"Davidson, Theodora, Lady"
a11873,"Spurr, Josiah Edward"
a11874,"Brereton, William H."
a11875,"Heckethorn, Charles William"
a11876,"Henry Voorce Brandenburg &amp; Co."
a11877,"Barnett, J. P."
a11878,"Randolph, Helen"
a11879,"Finn, Frank"
a11880,"Shoemaker, Michael Myers"
a11881,"Cushman, Robert"
a11882,"Levi"
a11883,"Gregory, Owen"
a11884,"Roberts, Edmund"
a11885,"Sieveking, I. Giberne (Isabel Giberne)"
a11886,"Tridon, André"
a11887,"Bilguer, Johann Ulrich"
a11888,"Sakurai, Joji"
a11889,"Hudson, G. V. (George Vernon)"
a11890,"Alderman, L. R. (Lewis Raymond)"
a11891,"Schleussner, Ellie"
a11892,"Morrison, Marion"
a11893,"Kuprin, A. I. (Aleksandr Ivanovich)"
a11894,"MacArthur, Margaret"
a11895,"Nelson, William S."
a11896,"Sloan, John A. (John Alexander)"
a11897,"Mason, Alfred Bishop"
a11898,"Williams, Adene"
a11899,"Stewart, Caroline Taylor"
a11900,"Eggers, Wilhelm Johann"
a11901,"Wundt, Wilhelm Max"
a11902,"Belcher, Joseph"
a11903,"Stirling, Patrick James"
a11904,"Cory, Fanny Y."
a11905,"Lambdin, Robert Lynn"
a11906,"Masten, V. M. (Vincent Myron)"
a11907,"Crosby, Frank"
a11908,"Jefferies, Thomas C."
a11909,"Putnam, G. R. (George Rockwell)"
a11910,"Melville, Velma Caldwell"
a11911,"Macauley, C. R. (Charles Raymond)"
a11912,"Westergren, Elizabeth Clarke"
a11913,"Upham, Samuel C. (Samuel Curtis)"
a11914,"Berlyn, Peter"
a11915,"Byron, John"
a11916,"Murray, Stewart Lygon"
a11917,"Roberts, David"
a11918,"Gregg, Josiah"
a11919,"Robinson, John"
a11920,"Wendel, Hugo Christian Martin"
a11921,"National Conference on Workmen's Compensation for Industrial Accidents"
a11922,"Pérard, Victor Semon"
a11923,"Aladel, Jean Marie"
a11924,"Schwink, Otto"
a11925,"Yarmolinsky, Avrahm"
a11926,"Bayles, W. Harrison (William Harrison)"
a11927,"Smith, Edith"
a11928,"Neumann, Karl Friedrich"
a11929,"Sealsfield, Charles"
a11930,"Adcock, Frederick"
a11931,"Morse, Edward Sylvester"
a11932,"Woods, Caroline H."
a11933,"Rice, George Graham"
a11934,"Buc'hoz, Pierre-Joseph"
a11935,"Tyerman, L. (Luke)"
a11936,"Dunlop, William"
a11937,"Trainer, George Francis"
a11938,"Jarves, Deming"
a11939,"Perrault, Charles"
a11940,"Mackenzie, W. M. (William Mackay)"
a11941,"Fantus, Bernard"
a11942,"Mirbeau, Octave"
a11943,"Barnes, George Foster"
a11944,"Taylor, Meadows"
a11945,"Bretsnyder, W."
a11946,"McDevitte, W. A. (William Alexander)"
a11947,"Munsell, Ida Hamilton"
a11948,"Arlidge, J. T. (John Thomas)"
a11949,"Lounsbery, Elizabeth"
a11950,"Duckworth, W. L. H. (Wynfrid Laurence Henry)"
a11951,"Pegge, Samuel"
a11952,"Roujon, Henry"
a11953,"Ritson, Mrs. (Anne)"
a11954,"Gannon, W."
a11955,"Fielding, Jane"
a11956,"Evans, Henry Ridgely"
a11957,"Dean, Graham M."
a11958,"Newton, A. Edward (Alfred Edward)"
a11959,"Bowes, Joseph"
a11960,"Hanguillart, André Godefroy Lionel"
a11961,"Thorpe, William Henry"
a11962,"Foster, A. J."
a11963,"Gregory, Edward W. (Edward William)"
a11964,"Williams, Leonard"
a11965,"Gray, John Alfred"
a11966,"Clopper, Edward Nicholas"
a11967,"Robertson, Keith"
a11968,"Curley, D."
a11969,"Cook, William Wallace"
a11970,"American Library Association. General Meeting"
a11971,"Johnston, Arthur"
a11972,"Wilson, Rufus Rockwell"
a11973,"Waite, C. V. (Catherine Van Valkenburg)"
a11974,"Huntington, George"
a11975,"Webster, Noah"
a11976,"Wigram, Edgar Thomas Ainger"
a11977,"Williams, Frances Fenwick"
a11978,"Fiske, John Safford"
a11979,"Smith, Justin Harvey"
a11980,"Martin, Minnie"
a11981,"Strange, Edward Fairbrother"
a11982,"Longstreet, Helen Dortch"
a11983,"Hodgson, Randolph Llewellyn"
a11984,"Bennett, R. A. R. (Reginald Arthur Renaud)"
a11985,"Zahm, Albert Francis"
a11986,"East, Timothy"
a11987,"Decle, Lionel"
a11988,"Rogers, Woodes"
a11989,"Conover, Mary Roberts"
a11990,"Patterson, Alexander"
a11991,"Yule, Adam"
a11992,"Buckle, Henry Thomas"
a11993,"Warburton, Cecil"
a11994,"Le Bon, Gustave"
a11995,"Baxter, Leon H."
a11996,"Shepherd, C. K."
a11997,"Nock, Albert Jay"
a11998,"Zerffi, G. G. (Gustavus George)"
a11999,"Bolwell, F. A."
a12000,"Lane, Edward William"
a12001,"Hone, William"
a12002,"Carnegie Library School. Association"
a12003,"Beale, Charles Willing"
a12004,"Wardrop, Marjory Scott"
a12005,"Farquharson, V. A. (Victor Alexander)"
a12006,"Gadow, Hans"
a12007,"Seeley, Richmond"
a12008,"Mitchell, C. Ainsworth (Charles Ainsworth)"
a12009,"Hemy, Charles Napier"
a12010,"Akerman, John Yonge"
a12011,"Ure, Andrew"
a12012,"Grego, Joseph"
a12013,"Turpin, F. H. (François Henri)"
a12014,"Boyer, Charles S. (Charles Sumner)"
a12015,"St. John, Percy B. (Percy Bolingbroke)"
a12016,"Cooke, Grace MacGowan"
a12017,"Bentley, Richard"
a12018,"Turner, Edward Raymond"
a12019,"Swain, E. G. (Edmund Gill)"
a12020,"Bateson, William"
a12021,"O'Shaughnessy, Edith"
a12022,"Waterbury, Mary F."
a12023,"Babbitt, Katharine"
a12024,"Irving, H. B. (Henry Brodribb)"
a12025,"Wight, Emma Howard"
a12026,"Phillips, Hugh"
a12027,"Doughty, Frank W."
a12028,"Gill, Eric"
a12029,"Beveridge, Annette Susannah"
a12030,"Hanson, J. H. (Joseph Have)"
a12031,"United States. Bureau of Education"
a12032,"McDonald, N. A. (Noah A.)"
a12033,"Rountree, Harry"
a12034,"Nilsson, Victor Alfred"
a12035,"Burwell, Letitia M."
a12036,"MacFarlane, Peter Clark"
a12037,"Durbin, John P. (John Price)"
a12038,"Folkard, Richard"
a12039,"Selmer, Louis"
a12040,"Walker, James B. (James Barr)"
a12041,"Kieffer, Henry Martyn"
a12042,"Collier, Jeremy"
a12043,"Lacock, John Kennedy"
a12044,"Waugh, W. F. (William Francis)"
a12045,"Wayne, Dorothy"
a12046,"Ahlborn, Richard E."
a12047,"Deignan, H. G. (Herbert Girton)"
a12048,"Smyth, H. Warington (Herbert Warington)"
a12049,"Walker, Francis Sylvester"
a12050,"Murray, A. H. Hallam (Alexander Henry Hallam)"
a12051,"Howard, O. O. (Oliver Otis)"
a12052,"Fulton, Frances I. Sims"
a12053,"Ritchie, Robert Welles"
a12054,"Stephens, Henry"
a12055,"Blank, Clair"
a12056,"Brown, Joseph"
a12057,"Hodder, Reginald"
a12058,"Langworthy, Daniel Avery"
a12059,"White, James"
a12060,"Miller, Gerrit S. (Gerrit Smith)"
a12061,"Gregorovius, Ferdinand"
a12062,"Rivers, W. H. R. (William Halse Rivers)"
a12063,"Mershon, Wm. B. (William Butts)"
a12064,"Moritz, Robert Édouard"
a12065,"Gilman, Elizabeth Hale"
a12066,"Vickers, Leslie"
a12067,"Channing, William Ellery"
a12068,"Magnus, Hugo"
a12069,"Taylor, Benjamin F. (Benjamin Franklin)"
a12070,"Stendhal"
a12071,"Maher, Zena A."
a12072,"Warner, Charles Franklin"
a12073,"Kohn, Eugene"
a12074,"Stearns, Charles (Abolitionist)"
a12075,"Archer, Effie Archer"
a12076,"Catlin, George"
a12077,"Wood, George L."
a12078,"True, Frederick W. (Frederick William)"
a12079,"Ministers and Elders of the London Provinciall Assembly"
a12080,"Barr, James Smith"
a12081,"Marsh, James"
a12082,"Leigh, Percival"
a12083,"Evans, Molly"
a12084,"Hulett, James"
a12085,"Boyd, James P. (James Penny)"
a12086,"Howard, Velma Swanston"
a12087,"Forman, Samuel S."
a12088,"Arthur, James"
a12089,"Arnott, Samuel"
a12090,"Balfour, Henry"
a12091,"Waterman, Amy Harlow (Lane), Mrs."
a12092,"Skertchly, Sydney B. J. (Sydney Barber Josiah)"
a12093,"Lamplough, Edward"
a12094,"Hine, Charles De Lano"
a12095,"Southworth, Gertrude Van Duyn"
a12096,"À Beckett, Gilbert Abbott"
a12097,"Richardson, Albert D. (Albert Deane)"
a12098,"Scott, Michael"
a12099,"Flandrau, Charles Macomb"
a12100,"Johnston, David E. (David Emmons)"
a12101,"Bigmore, E. C. (Edward Clements)"
a12102,"Rochester, John Wilmot, Earl of,"
a12103,"Hall, H. R. Wilton"
a12104,"Maunsell, Robert"
a12105,"Carmel, John Prosper"
a12106,"Healy, William"
a12107,"Brough, Robert B. (Robert Barnabas)"
a12108,"Hooton, Charles"
a12109,"Jerrold, Douglas William"
a12110,"Herbart, Johann Friedrich"
a12111,"Pratt, Orson"
a12112,"Godfrey, Elizabeth"
a12113,"Perry, Edward Baxter"
a12114,"Humphreys, Henry Noel"
a12115,"Brown, Margaret"
a12116,"Samuel, Horace Barnett"
a12117,"Jensen, Wilhelm"
a12118,"Griset, Ernest Henry"
a12119,"Bartlett, Steven J."
a12120,"Halsey, Rena I."
a12121,"Smith, James"
a12122,"International Eugenics Congress (1st : 1912 : London)"
a12123,"Haldane, Elizabeth Sanderson"
a12124,"Lyons, A. Neil (Albert Neil)"
a12125,"Greene, George Washington"
a12126,"Loudon, Mrs. (Jane)"
a12127,"Frank, John Christian"
a12128,"Vineyard, Thomas Elbert"
a12129,"Cunningham, W. (William)"
a12130,"Gould, Elizabeth Porter"
a12131,"H. L. L."
a12132,"Fowler, Harold North"
a12133,"Davies, John, Sir"
a12134,"Abbott, Wilbur Cortez"
a12135,"Newman, E. M. (Edward Manuel)"
a12136,"Lambourne, Alfred"
a12137,"Sleeman, Charles William"
a12138,"Forde, Gertrude"
a12139,"Dick &amp; Fitzgerald"
a12140,"Fletcher, Horace"
a12141,"Woolf, Leonard"
a12142,"Sleffel, Charles Conrad"
a12143,"Barnes, John S. (John Sanford)"
a12144,"France, Lewis B."
a12145,"Balfour, Francis M. (Francis Maitland)"
